CPV,Cabo Verde,Lower,5.0471,5.0732,5.0662,5.0300,4.9731,4.9074,4.8148,4.7026,4.5828,4.4495,4.3078,4.1619,4.0160,3.8734,3.7299,3.5853,3.4389,3.2870,3.1289,2.9610,2.7937,2.6267,2.4582,2.2891,2.1259,1.9640,1.8136,1.6804,1.5627,1.4600
CPV,Cabo Verde,Median,5.7612,5.6764,5.5863,5.4918,5.3908,5.2786,5.1556,5.0250,4.8902,4.7465,4.5977,4.4513,4.3014,4.1534,4.0027,3.8523,3.6986,3.5413,3.3801,3.2181,3.0589,2.9036,2.7533,2.6083,2.4705,2.3397,2.2173,2.1066,2.0086,1.9276
CPV,Cabo Verde,Upper,6.5788,6.3618,6.1632,5.9969,5.8394,5.6888,5.5446,5.3939,5.2338,5.0787,4.9254,4.7649,4.6115,4.4551,4.3037,4.1448,3.9816,3.8215,3.6568,3.4998,3.3496,3.2093,3.0849,2.9677,2.8597,2.7654,2.6868,2.6214,2.5612,2.5150
KHM,Cambodia,Lower,25.8285,25.1020,24.2896,23.3107,22.2980,21.2369,20.0611,18.9381,17.7986,16.6269,15.4828,14.3713,13.2836,12.2610,11.2806,10.3234,9.4115,8.5481,7.7497,7.0080,6.2907,5.6167,4.9936,4.4704,4.0451,3.6894,3.3932,3.1820,2.9861,2.7875
KHM,Cambodia,Median,32.1363,30.4680,28.9192,27.4195,25.9644,24.5494,23.1298,21.7318,20.3722,19.0313,17.7317,16.4611,15.2779,14.1356,13.0694,12.0680,11.1337,10.2798,9.4874,8.7467,8.0764,7.4509,6.8965,6.4247,6.0361,5.7084,5.4366,5.1952,4.9962,4.8091
KHM,Cambodia,Upper,39.5782,36.7786,34.3776,32.2254,30.3244,28.6021,26.9023,25.3022,23.6871,22.0383,20.4445,18.9433,17.5646,16.2904,15.1124,14.0232,13.0572,12.1631,11.4054,10.7078,10.0763,9.5318,9.0580,8.6417,8.2875,8.0517,7.8600,7.6747,7.5780,7.5188
CMR,Cameroon,Lower,28.6420,28.5514,28.4005,28.3056,28.1801,28.0188,27.8957,27.7110,27.5030,27.2894,27.0617,26.8163,26.4915,26.1771,25.8318,25.4316,25.0366,24.6095,24.1875,23.6919,23.1681,22.6319,21.9860,21.2670,20.5072,19.7169,18.8599,18.0098,17.2065,16.4483
CMR,Cameroon,Median,32.3102,32.1333,31.9443,31.7618,31.5695,31.3731,31.1803,30.9799,30.7516,30.5070,30.2529,29.9632,29.6656,29.3250,28.9923,28.6295,28.2487,27.8796,27.5147,27.1137,26.6959,26.2521,25.8096,25.3595,24.8940,24.4448,24.0288,23.6097,23.1570,22.6384
CMR,Cameroon,Upper,36.3839,36.1931,35.9661,35.7148,35.5231,35.2443,35.0067,34.8255,34.5951,34.3615,34.0903,33.8227,33.4397,33.0741,32.6959,32.3246,31.9035,31.5338,31.2137,30.8347,30.4676,30.1660,29.9327,29.7053,29.5128,29.3407,29.2136,29.0979,28.8705,28.6688
CAN,Canada,Lower,2.0405,1.9635,1.8788,1.8071,1.7413,1.6921,1.6389,1.5796,1.5154,1.4438,1.3740,1.3047,1.2455,1.2037,1.1739,1.1650,1.1476,1.1214,1.0886,1.0405,0.9964,0.9781,0.9993,1.0346,1.0288,1.0129,0.9877,0.9288,0.8616,0.7830
CAN,Canada,Median,2.1058,2.0221,1.9396,1.8648,1.8002,1.7438,1.6901,1.6301,1.5621,1.4913,1.4216,1.3582,1.3037,1.2599,1.2293,1.2101,1.1931,1.1677,1.1307,1.0921,1.0624,1.0509,1.0555,1.0739,1.0875,1.0711,1.0289,0.9810,0.9359,0.9000
CAN,Canada,Upper,2.1762,2.0847,1.9995,1.9201,1.8558,1.7977,1.7494,1.6947,1.6187,1.5436,1.4680,1.4046,1.3524,1.3074,1.2748,1.2552,1.2533,1.2358,1.1783,1.1364,1.1148,1.1022,1.0981,1.1219,1.1664,1.1434,1.0775,1.0288,1.0082,1.0003
CAF,Central African Republic,Lower,24.1335,23.3333,22.5835,21.9808,21.4466,20.9149,20.3627,19.8691,19.3727,18.8559,18.3365,17.7654,17.1790,16.5205,15.8417,15.1926,14.5542,13.9070,13.2786,12.5907,11.9197,11.2466,10.6890,10.0405,9.5498,9.0094,8.5140,8.0017,7.5772,7.1854
CAF,Central African Republic,Median,29.5072,28.6046,27.8458,27.1305,26.4629,25.8509,25.2716,24.6974,24.1766,23.6574,23.1838,22.7498,22.3215,21.8887,21.4316,20.8968,20.3737,19.8635,19.3247,18.8212,18.2858,17.7496,17.2759,16.7780,16.2870,15.8204,15.3397,14.9391,14.5399,14.1581
CAF,Central African Republic,Upper,35.1204,34.2430,33.4361,32.7481,32.0924,31.5998,31.1658,30.7271,30.3432,30.0200,29.7477,29.5125,29.3259,29.4286,29.5206,29.7810,29.7979,29.8692,29.9619,30.0008,29.8201,29.7422,29.8750,29.9355,29.6588,29.5022,29.4493,29.1713,29.1548,28.9166
TCD,Chad,Lower,41.1998,40.4533,39.5601,38.7534,38.0497,37.3110,36.6085,35.8997,35.1771,34.4815,33.7971,33.1146,32.3934,31.6619,30.8935,30.1916,29.4486,28.6621,27.8929,27.0884,26.3035,25.4671,24.6617,23.8352,22.9242,22.0320,21.1949,20.3243,19.3158,18.3524
TCD,Chad,Median,49.2036,47.9420,46.7168,45.5246,44.4137,43.3760,42.3682,41.3969,40.5057,39.6201,38.8179,37.9751,37.1836,36.4205,35.6923,34.9601,34.2651,33.5553,32.8952,32.2131,31.5550,30.9230,30.3283,29.7252,29.1150,28.4823,27.7863,27.0612,26.3682,25.6875
TCD,Chad,Upper,58.6940,56.5999,54.7677,53.1086,51.5675,50.0625,48.6888,47.5324,46.4288,45.3555,44.3647,43.4288,42.5063,41.7135,40.8795,40.1598,39.4987,38.9726,38.4971,38.0548,37.6637,37.3196,37.0241,36.8882,36.8108,36.7165,36.6253,36.4651,36.3278,36.1579
CHL,Chile,Lower,3.0525,2.9415,2.8301,2.7267,2.6297,2.5384,2.4500,2.3638,2.2796,2.1977,2.1208,2.0479,1.9819,1.9195,1.8603,1.8052,1.7527,1.7046,1.6615,1.6227,2.0108,1.5618,1.5366,1.5091,1.4775,1.4420,1.4033,1.3520,1.2898,1.2212
CHL,Chile,Median,3.1385,3.0131,2.8972,2.7896,2.6895,2.5956,2.5058,2.4174,2.3318,2.2501,2.1729,2.1008,2.0335,1.9702,1.9111,1.8563,1.8052,1.7585,1.7160,1.6777,2.0779,1.6133,1.5875,1.5642,1.5429,1.5216,1.4977,1.4701,1.4412,1.4088
CHL,Chile,Upper,3.2317,3.0883,2.9635,2.8516,2.7481,2.6529,2.5643,2.4751,2.3865,2.3028,2.2244,2.1513,2.0832,2.0195,1.9607,1.9050,1.8541,1.8073,1.7652,1.7275,2.1409,1.6635,1.6390,1.6214,1.6112,1.6109,1.6139,1.6175,1.6312,1.6437
CHN,China,Lower,5.9700,5.6889,5.4223,5.1733,4.9380,4.7152,4.5067,4.3017,4.1006,3.9082,3.7372,3.5761,3.4155,3.2676,3.1269,2.9928,2.8641,2.7404,3.5209,2.4803,2.3481,2.2199,2.0966,1.9757,1.8515,1.7322,1.6239,1.5171,1.4209,1.3269
CHN,China,Median,7.0806,6.7165,6.3746,6.0484,5.7421,5.4462,5.1662,4.9001,4.6438,4.4048,4.1776,3.9631,3.7602,3.5695,3.3913,3.2262,3.0743,2.9366,3.7856,2.6898,2.5738,2.4657,2.3682,2.2817,2.2066,2.1370,2.0700,2.0084,1.9495,1.8948
CHN,China,Upper,8.4751,7.9915,7.5453,7.1333,6.7339,6.3314,5.9585,5.6101,5.2781,4.9536,4.6570,4.3679,4.1016,3.8598,3.6466,3.4538,3.2839,3.1402,4.0703,2.9359,2.8863,2.8500,2.8211,2.8008,2.7972,2.7764,2.7763,2.7797,2.7798,2.7886
COL,Colombia,Lower,4.3996,4.2886,4.1791,4.0616,3.9394,3.8204,3.7201,3.6389,3.5746,3.5219,3.4659,3.4024,3.3299,3.2530,3.1777,3.1032,3.0313,2.9617,2.8928,2.8275,2.7607,2.6966,2.6357,2.5828,2.5413,2.5081,2.4835,2.4627,2.4393,2.4053
COL,Colombia,Median,4.7086,4.5224,4.3460,4.1780,4.0251,3.8923,3.7867,3.7047,3.6392,3.5839,3.5282,3.4627,3.3884,3.3108,3.2336,3.1578,3.0850,3.0147,2.9457,2.8774,2.8104,2.7447,2.6834,2.6304,2.5878,2.5544,2.5289,2.5091,2.4934,2.4790
COL,Colombia,Upper,5.0253,4.7560,4.5107,4.2967,4.1129,3.9659,3.8555,3.7704,3.7052,3.6481,3.5910,3.5249,3.4497,3.3709,3.2908,3.2145,3.1388,3.0669,2.9970,2.9268,2.8605,2.7929,2.7311,2.6785,2.6346,2.6021,2.5750,2.5563,2.5484,2.5548
COM,Comoros,Lower,12.6261,12.3517,12.0825,11.7627,11.5350,11.2658,11.0629,10.8739,10.6524,10.5059,10.3516,10.1707,10.0158,9.8477,9.6276,9.3670,9.0734,8.7473,8.4180,8.0989,7.7339,7.3871,7.0075,6.6162,6.2702,5.9316,5.5911,5.3087,4.9961,4.7360
COM,Comoros,Median,16.5284,16.1301,15.7399,15.3639,14.9820,14.6399,14.3129,13.9811,13.6943,13.4069,13.1157,12.8545,12.5991,12.3703,12.1629,11.9697,11.7637,11.5458,11.3049,11.0471,10.7845,10.4922,10.2247,9.9470,9.6921,9.4405,9.1747,8.9421,8.6851,8.4244
COM,Comoros,Upper,21.3317,20.6970,20.1079,19.5260,19.0294,18.5390,18.0379,17.5946,17.2002,16.7716,16.3747,16.0334,15.7759,15.5478,15.4843,15.4852,15.6301,15.7330,15.8033,15.8090,15.8679,15.8383,15.8781,15.8323,15.8582,15.7772,15.6676,15.6917,15.7002,15.6964
COG,Congo,Lower,16.6015,16.8205,17.1050,17.2588,17.3294,17.3890,17.2615,45.2350,26.1739,16.2243,15.7286,15.1757,14.6159,14.0262,13.3617,12.6509,11.9479,11.2214,10.5096,9.8240,9.1135,8.4387,7.7765,7.1914,6.6915,6.2632,5.8617,5.4814,5.1500,4.8593
COG,Congo,Median,30.0090,28.5961,27.2746,26.0834,24.9501,23.8647,22.8605,58.4015,33.0727,20.0373,19.1833,18.3199,17.4739,16.6237,15.7794,15.0050,14.2421,13.5256,12.8448,12.1817,11.5510,10.9557,10.4008,9.9128,9.5033,9.1215,8.7950,8.5011,8.2216,7.9403
COG,Congo,Upper,49.9646,45.5566,41.9105,38.3608,35.3961,32.7117,30.3755,75.4823,41.9840,24.9943,23.5810,22.2543,21.0519,19.9082,18.8359,17.9090,17.1181,16.4369,15.7733,15.1260,14.6437,14.2092,13.8421,13.5857,13.3548,13.2061,13.0360,12.9374,12.8415,12.7125
COK,Cook Islands,Lower,3.9969,3.9810,3.9602,3.9312,3.8815,3.8022,3.6976,3.5723,3.4332,3.2961,3.1713,3.0514,2.9375,2.8232,2.7088,2.5955,2.4830,2.3757,2.2744,2.1785,2.0929,2.0184,1.9512,1.8918,1.8345,1.7819,1.7298,1.6827,1.6400,1.5981
COK,Cook Islands,Median,5.1090,5.0887,5.0621,5.0250,4.9614,4.8601,4.7264,4.5662,4.3885,4.2132,4.0537,3.9004,3.7549,3.6087,3.4624,3.3177,3.1739,3.0367,2.9072,2.7847,2.6752,2.5800,2.4941,2.4181,2.3449,2.2777,2.2111,2.1509,2.0963,2.0427
COK,Cook Islands,Upper,6.5607,6.5346,6.5005,6.4529,6.3712,6.2411,6.0693,5.8637,5.6355,5.4103,5.2055,5.0087,4.8218,4.6341,4.4463,4.2604,4.0758,3.8995,3.7332,3.5759,3.4353,3.3131,3.2028,3.1052,3.0112,2.9249,2.8394,2.7620,2.6920,2.6231
CRI,Costa Rica,Lower,2.7804,2.7455,2.7080,2.6687,2.6265,2.5841,2.5398,2.4941,2.4481,2.4017,2.3552,2.3108,2.2665,2.2236,2.1816,2.1405,2.1006,2.0611,2.0207,1.9825,1.9443,1.9050,1.8670,1.8297,1.7918,1.7542,1.7151,1.6761,1.6344,1.5919
CRI,Costa Rica,Median,2.9117,2.8600,2.8101,2.7613,2.7130,2.6648,2.6168,2.5691,2.5217,2.4742,2.4277,2.3826,2.3384,2.2953,2.2532,2.2120,2.1714,2.1312,2.0919,2.0529,2.0144,1.9761,1.9388,1.9026,1.8671,1.8326,1.7991,1.7664,1.7339,1.7017
CRI,Costa Rica,Upper,3.0450,2.9789,2.9162,2.8590,2.8034,2.7518,2.7016,2.6516,2.6012,2.5521,2.5050,2.4587,2.4140,2.3712,2.3295,2.2876,2.2452,2.2042,2.1643,2.1260,2.0884,2.0507,2.0146,1.9803,1.9464,1.9148,1.8864,1.8603,1.8385,1.8187
CIV,Cote d'Ivoire,Lower,24.1185,23.9010,23.6611,23.3825,23.1028,22.8442,22.5183,22.1839,21.8574,21.5960,21.3698,21.1844,21.0403,20.9812,20.9805,21.0802,21.1163,21.1807,21.1902,21.1056,21.0056,20.8311,20.5940,20.3338,20.0197,19.6599,19.2042,18.6130,17.8884,17.2107
CIV,Cote d'Ivoire,Median,28.3177,27.9891,27.6632,27.3247,26.9905,26.6639,26.3567,26.0233,25.7558,25.5047,25.2932,25.0952,24.9956,24.9307,24.8921,24.9149,24.9978,25.1088,25.2592,25.4701,25.6532,25.8067,25.9137,25.9925,26.0269,25.9909,25.8041,25.5577,25.1483,24.6963
CIV,Cote d'Ivoire,Upper,33.1257,32.7675,32.3506,31.9309,31.5033,31.0651,30.6455,30.2838,29.9784,29.6905,29.4420,29.2721,29.1416,29.1145,29.1100,29.1872,29.4086,29.6226,30.0552,30.5702,31.1898,31.8902,32.6775,33.6185,34.8322,35.7933,36.6873,37.4277,37.7953,38.1398
HRV,Croatia,Lower,2.4759,4.1572,3.7419,2.8466,2.0394,2.9492,1.8547,1.7737,1.6985,1.6285,1.5628,1.5003,1.4454,1.3944,1.3473,1.3055,1.2662,1.2316,1.2005,1.1716,1.1461,1.1220,1.0998,1.0790,1.0575,1.0340,1.0092,0.9799,0.9481,0.9150
HRV,Croatia,Median,2.6747,4.4542,3.9976,3.0376,2.1752,3.1434,1.9765,1.8875,1.8045,1.7278,1.6581,1.5934,1.5343,1.4808,1.4324,1.3881,1.3484,1.3130,1.2813,1.2516,1.2248,1.1996,1.1777,1.1589,1.1408,1.1241,1.1077,1.0920,1.0764,1.0589
HRV,Croatia,Upper,2.8797,4.7639,4.2683,3.2426,2.3208,3.3500,2.1029,2.0054,1.9159,1.8339,1.7582,1.6897,1.6281,1.5723,1.5234,1.4789,1.4378,1.3995,1.3654,1.3348,1.3075,1.2826,1.2615,1.2430,1.2297,1.2195,1.2181,1.2192,1.2260,1.2323
CUB,Cuba,Lower,3.7673,3.6952,3.6105,3.5171,3.4187,3.3096,3.1950,3.0754,2.9525,2.8277,2.6974,2.5645,2.4307,2.3067,2.1993,2.1080,2.0372,1.9847,1.9458,1.9197,1.9035,1.8930,1.8862,1.8843,1.8876,1.8927,1.8998,1.8984,1.8878,1.8635
CUB,Cuba,Median,3.8985,3.8031,3.7108,3.6153,3.5138,3.4057,3.2905,3.1694,3.0447,2.9161,2.7851,2.6483,2.5141,2.3920,2.2854,2.1958,2.1246,2.0693,2.0287,2.0006,1.9818,1.9698,1.9652,1.9643,1.9680,1.9730,1.9793,1.9848,1.9902,1.9948
CUB,Cuba,Upper,4.0305,3.9127,3.8138,3.7186,3.6146,3.5061,3.3897,3.2683,3.1470,3.0170,2.8825,2.7379,2.5998,2.4748,2.3678,2.2787,2.2058,2.1499,2.1081,2.0779,2.0614,2.0488,2.0434,2.0448,2.0478,2.0538,2.0610,2.0737,2.0996,2.1379
CYP,Cyprus,Lower,1.5408,1.5760,1.6056,1.6310,1.6533,1.6764,1.7006,1.7266,1.7499,1.7719,1.7869,1.7944,1.7895,1.7704,1.7377,1.6877,1.6261,1.5529,1.4753,1.3947,1.3130,1.2339,1.1554,1.0792,1.0052,0.9326,0.8620,0.7979,0.7419,0.6914
CYP,Cyprus,Median,1.7773,1.7843,1.7940,1.8067,1.8237,1.8449,1.8672,1.8930,1.9180,1.9407,1.9574,1.9641,1.9577,1.9369,1.9002,1.8482,1.7836,1.7100,1.6292,1.5459,1.4641,1.3839,1.3064,1.2320,1.1608,1.0931,1.0311,0.9753,0.9274,0.8863
CYP,Cyprus,Upper,2.0497,2.0228,2.0095,2.0056,2.0120,2.0273,2.0493,2.0736,2.1023,2.1268,2.1439,2.1463,2.1384,2.1186,2.0810,2.0281,1.9590,1.8841,1.8012,1.7162,1.6330,1.5549,1.4777,1.4094,1.3479,1.2908,1.2431,1.2025,1.1653,1.1405
CZE,Czechia,Lower,2.3059,2.2683,2.2278,2.1765,2.1148,2.0464,1.9732,1.8955,1.8162,1.7369,1.6565,1.5793,1.5049,1.4360,1.3743,1.3164,1.2632,1.2099,1.1577,1.1102,1.0628,1.0168,0.9752,0.9382,0.9068,0.8799,0.8570,0.8333,0.8058,0.7767
CZE,Czechia,Median,2.4032,2.3536,2.3067,2.2568,2.2010,2.1357,2.0616,1.9811,1.8961,1.8120,1.7314,1.6542,1.5804,1.5117,1.4477,1.3866,1.3296,1.2741,1.2211,1.1703,1.1221,1.0769,1.0343,0.9958,0.9625,0.9339,0.9092,0.8895,0.8727,0.8562
CZE,Czechia,Upper,2.4961,2.4388,2.3968,2.3580,2.3047,2.2388,2.1600,2.0720,1.9827,1.8941,1.8110,1.7308,1.6556,1.5847,1.5177,1.4556,1.3953,1.3376,1.2835,1.2312,1.1819,1.1339,1.0906,1.0515,1.0167,0.9881,0.9646,0.9502,0.9480,0.9573
PRK,Democratic People's Republic of Korea,Lower,6.3963,7.0006,7.7044,8.4252,9.1198,9.6639,9.9698,9.9698,9.6745,9.0876,8.2823,7.4000,6.5487,5.8614,5.3876,5.1405,5.0658,5.0408,4.9908,4.8904,4.7006,4.4704,4.2109,3.9872,3.7736,3.5978,3.4474,3.3092,3.1975,3.0707
PRK,Democratic People's Republic of Korea,Median,8.1676,8.9393,9.8380,10.7583,11.6454,12.3401,12.7308,12.7308,12.3537,11.6042,10.5759,9.4493,8.3622,7.4846,6.8796,6.5641,6.4687,6.4368,6.3729,6.2447,6.0024,5.7083,5.3770,5.0913,4.8186,4.5942,4.4021,4.2256,4.0830,3.9211
PRK,Democratic People's Republic of Korea,Upper,10.4575,11.4455,12.5962,13.7745,14.9103,15.7998,16.2999,16.2999,15.8171,14.8575,13.5410,12.0985,10.7066,9.5829,8.8083,8.4043,8.2822,8.2414,8.1596,7.9954,7.6852,7.3087,6.8845,6.5187,6.1696,5.8822,5.6362,5.4102,5.2277,5.0204
COD,Democratic Republic of the Congo,Lower,28.7629,28.6597,28.4775,28.2793,28.0757,27.8472,27.6736,27.4175,27.1608,26.8579,26.5360,26.2120,25.8817,25.5638,25.2037,24.8065,24.4178,23.9726,23.5098,23.0047,22.5068,21.9739,21.4227,20.8350,20.2446,19.5903,18.9424,18.2932,17.5104,16.6611
COD,Democratic Republic of the Congo,Median,37.2172,36.5695,35.9661,35.3269,34.7242,34.1193,33.5243,32.9511,32.3824,31.8136,31.3068,30.7642,30.2663,29.7459,29.2479,28.7958,28.3097,27.8343,27.3730,26.9105,26.4468,25.9693,25.5319,25.0873,24.6494,24.1829,23.7036,23.2064,22.6481,22.1218
COD,Democratic Republic of the Congo,Upper,48.5036,47.2017,45.8574,44.5624,43.3766,42.1411,40.9596,39.8656,38.7727,37.8250,36.9633,36.1304,35.4271,34.7385,34.1208,33.5884,33.0462,32.5770,32.0766,31.6743,31.2108,30.8849,30.6255,30.4064,30.2339,30.1196,29.8760,29.6743,29.4979,29.3047
DNK,Denmark,Lower,1.8173,1.7716,1.7209,1.6651,1.6071,1.5487,1.4905,1.4347,1.3788,1.3230,1.2695,1.2157,1.1627,1.1107,1.0593,1.0088,0.9605,0.9126,0.8664,0.8238,0.7837,0.7478,0.7148,0.6845,0.6559,0.6290,0.6025,0.5752,0.5473,0.5208
DNK,Denmark,Median,1.9622,1.8899,1.8212,1.7549,1.6892,1.6258,1.5634,1.5032,1.4442,1.3869,1.3303,1.2746,1.2194,1.1660,1.1136,1.0628,1.0141,0.9676,0.9236,0.8823,0.8429,0.8057,0.7709,0.7388,0.7088,0.6810,0.6551,0.6305,0.6072,0.5839
DNK,Denmark,Upper,2.1024,2.0092,1.9232,1.8466,1.7734,1.7055,1.6432,1.5837,1.5262,1.4689,1.4106,1.3512,1.2917,1.2319,1.1761,1.1207,1.0690,1.0213,0.9760,0.9337,0.8944,0.8578,0.8233,0.7916,0.7620,0.7352,0.7120,0.6932,0.6777,0.6668
DJI,Djibouti,Lower,19.8875,19.5398,19.2295,18.9746,18.7699,18.5619,18.3371,18.0849,17.8255,17.5108,17.1571,16.7843,16.3841,15.9652,15.5523,15.1338,14.7171,14.3043,13.9017,13.5044,13.1165,12.7336,12.3501,11.9935,11.6451,11.2776,10.9344,10.6093,10.2831,9.9769
DJI,Djibouti,Median,25.5268,25.0804,24.6821,24.3550,24.0922,23.8252,23.5367,23.2129,22.8800,22.4761,22.0221,21.5436,21.0299,20.4922,19.9622,19.4251,18.8902,18.3603,17.8436,17.3336,16.8357,16.3442,15.8520,15.3943,14.9471,14.4755,14.0350,13.6177,13.1990,12.8059
DJI,Djibouti,Upper,32.6208,32.0503,31.5414,31.1233,30.7876,30.4464,30.0776,29.6639,29.2384,28.7223,28.1421,27.5306,26.8742,26.1871,25.5098,24.8234,24.1398,23.4628,22.8024,22.1507,21.5144,20.8864,20.2574,19.6724,19.1010,18.4983,17.9353,17.4021,16.8670,16.3647
DMA,Dominica,Lower,2.6658,2.7250,2.7776,2.8199,2.8493,2.8726,2.8832,2.8841,2.8906,2.8798,2.8700,2.8558,2.8321,2.8127,2.7948,2.7727,2.7488,2.7153,2.6886,2.6576,2.6186,2.5644,2.5150,2.4448,2.3831,2.3104,2.2337,2.1454,2.0568,1.9843
DMA,Dominica,Median,3.7468,3.7049,3.6647,3.6261,3.5893,3.5605,3.5318,3.5020,3.4782,3.4517,3.4320,3.4167,3.4033,3.3921,3.3835,3.3811,3.3775,3.3745,3.3746,3.3744,3.3730,3.3780,3.3832,3.3896,3.3980,3.3893,3.3693,3.3285,3.2768,3.2159
DMA,Dominica,Upper,5.2009,5.0091,4.8245,4.6630,4.5196,4.4127,4.3126,4.2369,4.1748,4.1363,4.1083,4.0889,4.0804,4.0841,4.0895,4.1003,4.1228,4.1591,4.2282,4.3038,4.3791,4.4743,4.5969,4.7323,4.8720,5.0021,5.0959,5.1512,5.1749,5.1911
DOM,Dominican Republic,Lower,5.9659,5.7024,5.4550,5.2199,5.0215,4.8567,4.7029,4.5522,4.4280,4.2922,4.1715,4.0424,3.9127,3.7762,4.0252,3.5149,3.3802,3.2396,3.1021,2.9664,2.8354,2.7111,2.5774,2.4308,2.2902,2.1683,2.0488,1.9425,1.8358,1.7260
DOM,Dominican Republic,Median,7.0869,6.8017,6.5374,6.2916,6.0580,5.8451,5.6426,5.4474,5.2728,5.1071,4.9544,4.8035,4.6607,4.5222,4.8471,4.2582,4.1369,4.0256,3.9097,3.7921,3.6775,3.5652,3.4662,3.3666,3.2679,3.1789,3.0889,3.0034,2.9146,2.8298
DOM,Dominican Republic,Upper,8.2591,7.9178,7.6134,7.3225,7.0491,6.8067,6.5749,6.3578,6.1624,5.9912,5.8403,5.6985,5.5735,5.4520,5.8973,5.2483,5.1689,5.1124,5.0696,5.0397,5.0025,4.9620,4.9318,4.9182,4.8856,4.8562,4.8626,4.8571,4.8530,4.8500
ECU,Ecuador,Lower,7.0511,6.7813,6.4872,6.1868,5.9035,5.6553,5.4612,5.3023,5.1798,5.0764,4.9707,4.8465,4.7020,4.5384,4.3651,4.1883,4.0151,3.8355,3.6684,3.4818,3.3165,3.1516,2.9806,2.8152,2.6533,2.4983,2.3487,2.2041,2.0821,1.9633
ECU,Ecuador,Median,7.2540,6.9311,6.6122,6.3010,6.0103,5.7602,5.5599,5.4021,5.2763,5.1729,5.0818,4.9954,4.9112,4.8292,4.7484,4.6704,4.5936,4.5119,4.4221,4.3233,4.2168,4.1157,4.0031,3.8919,3.7881,3.6894,3.5871,3.4907,3.3966,3.2937
ECU,Ecuador,Upper,7.4597,7.0828,6.7406,6.4151,6.1202,5.8654,5.6603,5.5006,5.3742,5.2708,5.1941,5.1489,5.1347,5.1440,5.1746,5.2270,5.2753,5.3263,5.3613,5.3788,5.4072,5.4164,5.4228,5.4582,5.5043,5.5208,5.5445,5.5764,5.6143,5.6395
EGY,Egypt,Lower,10.5891,9.7452,8.9820,8.3472,7.8423,7.4190,7.0520,6.7083,6.3718,6.0383,5.7198,5.4332,5.1914,5.0070,4.8978,4.8604,4.9003,4.9902,5.0836,5.1505,5.1701,5.1409,5.0614,4.9430,4.8037,4.6564,4.5221,4.4016,4.2869,4.1707
EGY,Egypt,Median,10.8134,9.9241,9.1451,8.4980,7.9810,7.5531,7.1771,6.8282,6.4869,6.1476,5.8256,5.5314,5.2841,5.0976,4.9844,4.9467,4.9867,5.0774,5.1738,5.2403,5.2619,5.2314,5.1510,5.0332,4.8910,4.7429,4.6055,4.4841,4.3834,4.2993
EGY,Egypt,Upper,11.0411,10.1060,9.3045,8.6488,8.1186,7.6872,7.3049,6.9489,6.6031,6.2556,5.9285,5.6298,5.3776,5.1889,5.0716,5.0345,5.0743,5.1665,5.2677,5.3339,5.3576,5.3244,5.2423,5.1218,4.9785,4.8295,4.6893,4.5681,4.4793,4.4327
SLV,El Salvador,Lower,7.5339,5.8780,5.4528,5.1021,4.8118,4.5643,4.3502,4.1555,3.9775,3.8147,3.6703,5.1144,3.4471,3.3652,3.3007,3.2454,3.2019,3.1628,3.1274,3.0937,3.0619,3.0365,3.0201,3.0182,3.0266,3.0326,3.0289,2.9997,2.9392,2.8367
SLV,El Salvador,Median,7.7839,6.0369,5.5936,5.2295,4.9308,4.6782,4.4599,4.2650,4.0863,3.9231,3.7795,5.2658,3.5513,3.4660,3.3977,3.3431,3.2987,3.2599,3.2243,3.1906,3.1591,3.1329,3.1183,3.1205,3.1379,3.1668,3.2001,3.2227,3.2229,3.2014
SLV,El Salvador,Upper,8.0313,6.2031,5.7402,5.3641,5.0541,4.7980,4.5724,4.3768,4.1976,4.0342,3.8895,5.4201,3.6573,3.5659,3.4959,3.4409,3.3937,3.3563,3.3208,3.2883,3.2584,3.2325,3.2204,3.2247,3.2515,3.3041,3.3788,3.4609,3.5424,3.6209
GNQ,Equatorial Guinea,Lower,27.1790,26.9940,26.8028,26.6076,26.4294,26.2097,25.9386,25.5880,25.1220,24.5816,23.9616,23.3289,22.6573,22.0052,21.3153,20.6361,19.9481,19.2215,18.5283,17.8460,17.2179,16.6472,16.0945,15.5535,15.0567,14.5381,14.0548,13.5780,13.1196,12.6910
GNQ,Equatorial Guinea,Median,34.7426,34.5060,34.2617,34.0121,33.7843,33.5035,33.1570,32.7088,32.1131,31.4223,30.6298,29.8210,28.9626,28.1289,27.2470,26.3788,25.4994,24.5706,23.6844,22.8123,22.0094,21.2799,20.5733,19.8818,19.2468,18.5838,17.9660,17.3566,16.7707,16.2227
GNQ,Equatorial Guinea,Upper,44.5801,44.2765,43.9630,43.6428,43.3505,42.9901,42.5455,41.9704,41.2061,40.3196,39.3028,38.2650,37.1634,36.0937,34.9621,33.8481,32.7197,31.5279,30.3908,29.2717,28.2415,27.3054,26.3987,25.5114,24.6966,23.8459,23.0532,22.2712,21.5193,20.8163
ERI,Eritrea,Lower,34.0195,31.9038,29.8705,27.8978,25.9630,24.0481,22.2225,20.4640,18.8299,17.3517,15.9208,14.6202,13.4211,12.3532,11.3520,10.4673,9.6490,8.9332,8.2329,7.6070,7.0575,6.5771,6.1408,5.7451,5.4374,5.1291,4.8355,4.5735,4.3376,4.0908
